PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
38;1;V24;NULL;15.40 a 44;1
38;1;V24;NULL;20.65 a 69;1
38;1;V27;NULL;11.20 a 24;1
38;1;V27;NULL;13.30 a 34;1
38;1;V28;NULL;13.30 a 34;4
38;1;V28;NULL;16.45 a 49;1
38;1;V28;NULL;17.50 a 54;2
38;1;V38;NULL;12.25 a 29;1
38;1;V43;NULL;16.45 a 49;1
38;1;V43;NULL;19.60 a 64;1
38;1;V44;NULL;15.40 a 44;1
38;1;V48;NULL;16.45 a 49;1
38;1;V48;NULL;17.50 a 54;1
38;1;V48;NULL;23.80 a 84;1
38;1;V53;NULL;11.20 a 24;1
38;1;V58;NULL;11.20 a 24;1
38;1;V80;NULL;10.15 a 19;1
38;1;V89;NULL;12.25 a 29;1
38;1;V99;NULL;21.70 a 74;1
38;1;W11;NULL;17.50 a 54;1
38;1;W17;NULL;13.30 a 34;1
38;1;W17;NULL;18.55 a 59;1
38;1;W19;NULL;22.75 a 79;5
38;1;W19;NULL;23.80 a 84;1
38;1;W23;NULL;19.60 a 64;1
38;1;W69;NULL;17.50 a 54;1
38;1;W87;NULL;17.50 a 54;2
38;1;X09;NULL;21.70 a 74;3
38;1;X33;NULL;11.20 a 24;1
38;1;X47;NULL;12.25 a 29;1
38;1;X70;NULL;10.15 a 19;6
38;1;X70;NULL;11.20 a 24;14
38;1;X70;NULL;13.30 a 34;7
38;1;X70;NULL;14.35 a 39;6
38;1;X70;NULL;15.40 a 44;5
38;1;X70;NULL;21.70 a 74;1
38;1;X74;NULL;17.50 a 54;1
38;1;X99;NULL;18.55 a 59;1
38;1;Y30;NULL;19.60 a 64;1
38;1;Y83;NULL;14.35 a 39;1
38;2;A09;NULL;22.75 a 79;2
38;2;A09;NULL;23.80 a 84;1
38;2;A15;NULL;19.60 a 64;1
38;2;A15;NULL;23.80 a 84;1
38;2;A16;NULL;21.70 a 74;2
38;2;A41;NULL;16.45 a 49;8
38;2;A41;NULL;17.50 a 54;4
38;2;A41;NULL;18.55 a 59;6
38;2;A41;NULL;19.60 a 64;11
38;2;A41;NULL;22.75 a 79;27
38;2;A41;NULL;23.80 a 84;31
38;2;A50;NULL;01.0 a 6 días;1
38;2;A97;NULL;18.55 a 59;2
38;2;A97;NULL;23.80 a 84;1
38;2;B24;NULL;16.45 a 49;1
38;2;C05;NULL;24.85 y más;1
38;2;C15;NULL;18.55 a 59;1
38;2;C16;NULL;15.40 a 44;1
38;2;C16;NULL;24.85 y más;5
38;2;C18;NULL;16.45 a 49;1
38;2;C18;NULL;17.50 a 54;1
38;2;C18;NULL;22.75 a 79;2
38;2;C18;NULL;23.80 a 84;1
38;2;C22;NULL;21.70 a 74;3
38;2;C23;NULL;24.85 y más;1
38;2;C24;NULL;16.45 a 49;2
38;2;C24;NULL;17.50 a 54;1
38;2;C24;NULL;19.60 a 64;1
38;2;C24;NULL;22.75 a 79;2
38;2;C24;NULL;23.80 a 84;4
38;2;C25;NULL;21.70 a 74;5
38;2;C26;NULL;20.65 a 69;1
38;2;C34;NULL;16.45 a 49;2
38;2;C34;NULL;20.65 a 69;6
38;2;C34;NULL;22.75 a 79;1
38;2;C44;NULL;22.75 a 79;1
38;2;C48;NULL;19.60 a 64;2
38;2;C48;NULL;22.75 a 79;2
38;2;C48;NULL;23.80 a 84;2
38;2;C50;NULL;14.35 a 39;2
38;2;C50;NULL;15.40 a 44;2
38;2;C50;NULL;21.70 a 74;7
38;2;C50;NULL;24.85 y más;6
38;2;C53;NULL;13.30 a 34;1
38;2;C54;NULL;20.65 a 69;1
38;2;C55;NULL;16.45 a 49;1
38;2;C55;NULL;17.50 a 54;2
38;2;C55;NULL;18.55 a 59;7
38;2;C55;NULL;19.60 a 64;3
38;2;C55;NULL;23.80 a 84;2
38;2;C56;NULL;14.35 a 39;1
38;2;C56;NULL;15.40 a 44;2
38;2;C56;NULL;21.70 a 74;1
38;2;C64;NULL;24.85 y más;1
38;2;C67;NULL;16.45 a 49;1
38;2;C71;NULL;09.10 a 14;1
38;2;C71;NULL;20.65 a 69;1
38;2;C71;NULL;22.75 a 79;3
38;2;C76;NULL;13.30 a 34;1
38;2;C76;NULL;18.55 a 59;1
38;2;C80;NULL;14.35 a 39;1
38;2;C80;NULL;15.40 a 44;2
38;2;C80;NULL;21.70 a 74;2
38;2;C85;NULL;18.55 a 59;1
38;2;C85;NULL;19.60 a 64;1
38;2;C86;NULL;21.70 a 74;1
38;2;C95;NULL;12.25 a 29;1
38;2;D25;NULL;21.70 a 74;1
38;2;D35;NULL;12.25 a 29;1
38;2;D47;NULL;23.80 a 84;1
38;2;D61;NULL;21.70 a 74;1
38;2;D69;NULL;23.80 a 84;1
38;2;E11;NULL;21.70 a 74;1
38;2;E14;NULL;17.50 a 54;1
38;2;E14;NULL;18.55 a 59;2
38;2;E14;NULL;19.60 a 64;5
38;2;E14;NULL;23.80 a 84;7
38;2;E16;NULL;24.85 y más;1
38;2;E46;NULL;21.70 a 74;2
38;2;E87;NULL;23.80 a 84;1
38;2;F03;NULL;23.80 a 84;1
38;2;F19;NULL;24.85 y más;1
38;2;F20;NULL;18.55 a 59;1
38;2;G03;NULL;19.60 a 64;1
38;2;G12;NULL;05.2 años;1
38;2;G62;NULL;24.85 y más;1
38;2;G80;NULL;16.45 a 49;1
38;2;I21;NULL;21.70 a 74;2
38;2;I25;NULL;14.35 a 39;1
38;2;I25;NULL;21.70 a 74;2
38;2;I26;NULL;22.75 a 79;3
38;2;I42;NULL;17.50 a 54;1
38;2;I42;NULL;18.55 a 59;1
38;2;I42;NULL;21.70 a 74;2
38;2;I44;NULL;23.80 a 84;1
38;2;I47;NULL;15.40 a 44;1
38;2;I47;NULL;24.85 y más;1
38;2;I48;NULL;21.70 a 74;1
38;2;I48;NULL;24.85 y más;1
38;2;I49;NULL;16.45 a 49;1
38;2;I49;NULL;19.60 a 64;1
